user_name,user_location,text,likes,date
mahmoudfayad123, سوهاج ,"كنت في فرع orange و فيه واحد بعدى مستعجل.
الموظف بيقوله استنى دورك
التعليمات عندنا ان يكون عميل واحد في الفرع و الباقي ينتظر برا.
و كمان البس كمامة بس عشان بلدنا و الناس قريبة مش عاوز اتكلم.

وقتها حسيت ان الصح بقي عقاب للناس.

#العناية_المركزة #كورونا",0,2021-01-03
philosoph98, سوهاج ,مش عايز اصدمكم واقولكم اني لو قفلت تلفوني 3 سنين وفكرت افتحه تاني مشهلاقي غير رسايل فودافون بس .,0,2020-12-23
MElg3fry, سوهاج ,لما تخبط يوم من ٨ ل٦ في اتصالات😂 https://t.co/ZXGe17EsT3,10,2020-12-02
Abdo_Aly9, سوهاج ,انا لما بحب حد بملا حياته منشنات و اتصالات و messages كتير قلق كدا قلق,5,2020-10-07
Ramadan621999, سوهاج ,صحيت بدري وجالي ١٠ج هديه من فودافون شحنت بيهم راح مديني ب١٠ج نت عشان شحنت واتبعتلي ٥٠٠ميجا هديه عليهم وياريت اليوم يكمل بالحلاوة دي,4,2020-09-08
WaelSamaa, سوهاج ,امبارح والنهاردة بستقبل اتصالات اكتر من عدد اسناني....كان نفسي اتلَقَّي قدهم من ناس مسجلة أرقامهم بقي 😔,2,2020-07-22
AhmedOmar, سوهاج ,"الرصيف ملك المواطن، والرئيس #السيسى يدعو المواطنين الى عدم الصمت على من يأكلون حقوقهم، لكن ماذا يفعل المواطن ورجال الحكومة يباركون لأصحاب الاموال والأعمال من كبرى الشركات زرع اكشاك على الأرصفة وطرد المواطن الى نهر الطريق يصارع الموت وسط السيارات..!!
#فودافون https://t.co/gBiR3apsDs",1,2020-07-12
AhmedNoor2o18, سوهاج ,فودافون شالت stay home خلاص كدة الكورونا خلصت 😂♥️,21,2020-06-24
amerramadan333, سوهاج ,فودافون بتقولك جمعنا الملايين ،كورونا بتقولك فرقنا الملايين.,1,2020-05-30
YoussefSh3rawy, سوهاج ,شركه فودافون جددتلي اشتراك باقه المكالمات ع حسابهم وقالتلي دي هديه مننا ليك😉❤ https://t.co/apKHX23Dzy,1,2020-05-19
__T__A__20, سوهاج ,لما اكون في فرع فودافون والموظفه تقوللي هات رقمك https://t.co/jpuh4mF8tM,3,2020-05-09
Muhammed_Azzazi, سوهاج ,على فكرة اعلان اتصالات بتاع حلمي عادي ... عادي عادي عادي عادي اهووو 😅,7,2020-04-28
S_MOMEN_99, سوهاج ,هو انا هفضل رمضان كله ابكي من اعلان اورانج دا ؟,8,2020-04-26
amerramadan333, سوهاج ,عظمه اووي اعلان فودافون الجديد.💙,3,2020-04-25
TaherAzeed1, سوهاج ,من غير نقاااش فودافون و We  والعسيلي اجمد حاجه اتعملت رمضان ده ⁦♥️⁩🌙✨,1,2020-04-24
TaherAzeed1, سوهاج ,اعلان فودافون الجديد عظمه بجد ⁦♥️⁩⁦♥️⁩,0,2020-04-24
eslam_momtaz88, سوهاج ,"اسوء خدمة عملاء في مصر
@Orange_Egypt",0,2020-04-18
Muhammed_Azzazi, سوهاج ,فودافون مجددوش الباقة 💔 https://t.co/rjs3nCA5Ni,2,2020-04-17
Ziad__ahmed63, سوهاج ,شركة اتصالات سايبة رسالة مسجلة ان النت ضعيف بسبب الضغط من الطلاب اللي بتسمع المحاضرات و الناس اللي بتشتغل online ف البيت ، و انا كنت بكلمهم عشان اشتكي ان النت مش محمل egy best 🙂,4,2020-04-12
3oss_xD, سوهاج ,"خلاص الفرح اونلاين وبالنسبة للنقطة هبعت رقم فودافون كاش يا اهلي وحبايبي 😂💔
@Zi2Reda https://t.co/5yqgmhoJRI",0,2020-04-06
M7md_dakrory, سوهاج ,انا هسمع كلام فودافون😂❤️❤️ https://t.co/EFbxCvMRI2,1,2020-03-19
fakhr_ADin, سوهاج ,الحمدلله لا ازعاج ولا هدايا ولا اتصالات 😌,4,2019-12-30
medo_model_, سوهاج ,ان احسنت فطبلولى  .. وان اسأت فبررولى الشعار الرسمي لشبكة فودافون #قاطعوا_فودافون,4,2019-12-03
HADREs0, سوهاج ,"أوسخ شبكة ف العاااااللم 
يا شبكة عرة مافكيش راجل يا شبكة كل حريمهم حلوة 😌
 #قاطعوا_فودافون",3,2019-12-03
malkhouly11, سوهاج ,"قسما بالله ما في شهر بيعدى الا و مكلم خدمة العملا ٧ - ٨ مرات بسبب سرقتهم للرصيد ده غير بلاقيهم مشتركينلي ف خدمات ولا عمرى شفتها 😂😂
#فودافون_حراميه",0,2019-11-12
AbdallaElkarn, سوهاج ,بكلم الراجل بتاع فودافون 😅عشان أشتغل بيقول حضرتك عندك لدغه ف أى حرف وأنا بكلمه ليا نص ساعه 😅# حافظ مش فاهم😂,6,2019-07-17
3omda100889, سوهاج ,يعني يا ربي نانسي عجرم رنت ع كل ارقام اورانج ال ف البلد و نسيتني انا 😂😂,1,2019-05-20
Bo8aaa, سوهاج ,اعلان اتصالات خرة اوي,0,2019-05-06
DMkeita, سوهاج ,اتصالات في مهب الريح بالقرف ال عاملينه ده وزعلان عليهم الحقيقه ماخبيش,0,2019-05-06
DMkeita, سوهاج ,"فودافون بتمسي 😂⁦❤️⁩
صباح المكالمات يبوعمو",0,2019-05-06
abotegyZ, سوهاج ,رايق فشخ اعلان فودافون ❤️,1,2019-05-06
amanym729, سوهاج ,هى الناس بتجيب رقمى فودافون من فين 😭🤦,0,2019-04-20
Ahmed_Mahmoud25, سوهاج ,"بعيدا عن الاصحاب كل حاجة مصالح
الناس تدوشك ليل نهار اتصالات واول ما تخلص مصلحتهم ولا حتي يكلف نفسه باتصال يشكرك فيه او يفتكرك في المناسبات يعيد عليك https://t.co/RRs9L8JbRF",1,2019-04-07
Omda1981m, سوهاج ,"فودافون غيرت البرومو كود من تميم
لفودافون😁
عاش والله يا رجاله💪 https://t.co/QXXUEbJFen",2,2019-04-06
ayosh_koki, سوهاج ,فودافون شبكتها زبالة ف الشرق جبت اورنج وكانت كويسة لفترة وفي الاخر اورنج طلعت هي اللي قذرة https://t.co/8oBjappeB6,8,2019-04-02
fatemaposy0, سوهاج ,"حلووووووو إعلان الحضري وسيد معوض 
اتصالات 😂😂",1,2019-03-30
Dr_MaOh, سوهاج ,هو حد عنده راوتر اتصالات والنت فاصل عنده ف سوهاج ولا بتاع خدمة العملا بيشتغلني !!,0,2019-03-23
EbramNashat6, سوهاج ,طب فودافون بتوجب معايا و سايبالي واتس ببلاش بس بطي عاوز اشكرها عل واجب دة و نخلي عنها خالص و تفتح من باقة عادي..  اعمل اية !!,0,2019-03-05
Hadhoud94, سوهاج ,انهردة مديري عزمني علي orange juice. 😺,3,2019-02-26
S_MOMEN_99, سوهاج ,كل ما بشوف اعلان اورانج بتاع علي ربيع بحسه لايق عليه الكاركتر دا ولو حد غيره مش هيطلع كدا وتقريبا دي احلى حاجه عملها علي ربيع,1,2019-02-21
hossamomran3, سوهاج ,أنا مع فودافون @VodafoneEgypt 🤣🤣 https://t.co/qLl0VsgMXN,1,2019-01-28
DrAbdElHade, سوهاج ,فاتورة الموبايل جاتلي باكتر من ٦٠٠ جنيه دا غير انه ف رصيد غير الفاتورة حوالي ١٠٠ جنيه اتصفر ولما كلمت خدمة العملا قالولي عشان بسيب الموبايل داتا مفتوحة فبتسحب ، شركة فودافون عندما تعشق السرقة ❤️,1,2018-11-15
MFarghalino, سوهاج ,"طول الليل بحاول انام مش جايلي نوم لغايه ما الفجر اذن 😀
و فودافون جايين يصحوني ٩ الصبح🤦🏽
مين بيتصل بحد ٩ الصبح اصلا 😩",0,2018-11-12
ayosh_koki, سوهاج ,يعني ايه شبكة الفون هي اللي تحدد موقعي في الشقة.... فودافون ف البلكونة ده لو اشتغلت واورنج ف الصالة...انا عايزة ابقي تحت البطانية عيب والله 😂😂,7,2018-11-11
MahmoudTharwat4, سوهاج ,ذكرايات ايام اتصالات . https://t.co/dLo6Pp1vCa,1,2018-09-26
eslam_shawky_, سوهاج ,#ارحل_يا_سيسي انا عايز اعمل شركه اتصالات زي شركه we دي الي بتصرف ملايين علي المنتخب وعلي الي سافرو روسيا والدوله مش لاقيه تاكل طب ازااي طيب تصرف كل الملايين دي وبتدعي بالفقر والخر علي دماغ ابوك ياخي طيب خد الملايين دي ومتزودش اسعار بدل متضيعهم علي الفاضي وبلاش ترفع اسعار,5,2018-06-21
NaderElshamandy, سوهاج ,اعلان orange يا جماعه ✋️💜,0,2018-05-18
molamole_22, سوهاج ,"بالكم انتو 
@EtisalatMisr
 @Orange_Egypt

 لو المشكله اللي عملتها 
@telecomegypt
هي و
 @VodafoneEgypt
اثرت ع ابو صلاح هتتنقلوا نقله نوعيه 🙊😂

#ادعم_محمد_صلاح",2,2018-04-29
molamole_22, سوهاج ,"مساء الخير علي أوسخ أتحاد كورة و أوسخ شركة أتصالات فيكي يا بلد مالكم و مال الأيجيبشن كينج مو صلاح يا ولاد الوسخة

#ادعم_محمد_صلاح https://t.co/FO5BH6tPfv",0,2018-04-29
sasosaid14, سوهاج ,بغض عن النصورة زبالة ودة مش زنبى والله دة زنب ان العربية بتاعتى عملتها معاية 😂😂وعطلت على الصحراوى ساعتين عايزين حد يقف معنا والحمد لله وقفلنا وخلصنا المشكلة و وصلنا سوهاج  على خير والمفروض بقى انى اروح فودافون دلوقتى علشان اخلص الايفنت بس نعمل اية بقى لازم نروح 😏😏 https://t.co/11ngEaELDt,4,2018-03-30
DrAbdElHade, سوهاج ,الراجل اللي بيعمل اعلانات شركة اتصالات دا فاجر وافكاره فاجرة,0,2018-03-21
ma7moud_ragab74, سوهاج ,اعلان اتصالات 😂😂😂😂,0,2018-03-19
Omda1981m, سوهاج ,جامد اعلان #اتصالات_الجديد 😃,1,2018-03-12
07_Yussef, سوهاج ,اعلان اتصالات بتاع ميدو و شوقي و زيدان حلو فشخ 😂😂,1,2018-03-12
doc_sofyan, سوهاج ,هو فى قهر اكتر من انك معاك ٤٠٠ دقيقة فودافون ومفيش حد تكلمه 🐸,3,2018-03-08
mohamed_abdo_90, سوهاج ,#إتصالات_مصراتصالات لاتوجد مصديق في الشركة علشان انا اكتر من مره اتصل بشركة وا مافيش حد بيتواصل معاي علشان المدير يعرف الكلام ده وا ده رقمي01102445636. لو في حد من الشركة يوصل الموضوع ده للي مدير الشركة علشان مش اولال مره اتصل بشركة… ؟؟؟الازم المدير يكلمني علشان اوقف النشر,1,2018-02-24
OElkhazendar, سوهاج ,اعلان اتصالات هيفضل معلق لي امتي بقي,0,2018-02-24
DrAbdElHade, سوهاج ,انا بحي اتصالات ع اعلان محمد رمضان والله,1,2018-02-20
omar_official96, سوهاج ,"يعني مفيش Happy new year ولا كل سنة واحنا مع بعض 😕
وإيه رسايل فودافون دي كلها مش فاهم 😂😂 https://t.co/TZUDTspAjC",0,2017-12-31
Omda1981m, سوهاج ,رقمه الوطني فودافون😮 https://t.co/37I5HCp6Ni,0,2017-12-04
07_Yussef, سوهاج ,الله والله العظيم النهاردة لحد اخره يوم عظيم.. شكرا اتصالات 😭😭😭😭 https://t.co/hT6z5YFVi9,0,2017-11-17
FakeDoctor33, سوهاج ,جميل اوي اعلان اتصالات بتاع تونس,0,2017-11-12
molamole_22, سوهاج ,"01093233596
مبقاش ملكي خلاص شديت عليه سيفون الحمام حرفيا ليكم ف ذمتي 8 ج يا فودافون 😂",1,2017-09-25
Hesho_1, سوهاج ,بيحاولوا يعملوا زي فودافون وبيبسي بس مفيش ابتكار خالص https://t.co/0iV5isxaYU,0,2017-09-01
Helpawy_, سوهاج ,"من وقت ما عملت باقة فودافون الشبكه عندي ما زاذتش عن شرطتين 
ايه الفقر دا",0,2017-06-30
